4004801
1249115
1305125
1145398
1087061
1219603
1217581
1069961
1068718
1135808
1216368
1201641
1131435
1143687
1106289
1199053
965558
1052702
1009789
1136776
1349233
1083646
1092892
1085834
926727
893750
924650
961179
2039698
1091858
964938
1139849
1025816
1015880
1031536
1647680
1194518
913420
999066
1100283
927563
952526
1061329
922366
942574
984888
1058647
1031183
976260
1170647
1097561
1046142
1093956
982017
998838
1099063
1094549
1090293
1004536
957316
1826344
987095
1025639
1207475
932113
910458
997271
958268
1104476
1188447
961984
1080338
1187626
911284
967309
910797
1068179
1082047
896217
1136739
1085603
1138292
1210981
1028765
942446
933021
989229
1160211
1030680
1137798
965914
1093661
893642
1043845
926252
917825
1027937
967560
1017888
981930
874957
904521
1069277
960935
842211
991764
927953
1087291
951308
973644
905270
898442
923235
951840
1088811
929694
1003459
1078387
1058116
1033556
1155565
993413
1172865
899924
1218883
932943
982632
1160261
1013010
887446
938562
932329
1079155
998218
885677
1033037
939180
980291
1113094
1008241
1026524
1016680
1073774
1068798
889112
999359
1162101
1093033
871590
1027526
1101361
967069
1075558
937060
1042142
927823
842241
1073551
825266
963014
1049479
896538
1022539
1123861
1243887
1097249
900959
855816
866284
1154537
1090854
985816
1071764
881994
899789
946390
869537
986282
1070823
1099348
1008652
821543
1014261
942746
949818
1046325
965818
1102045
886337
921489
1048022
967777
1093685
1061512
976750
1092830
958259
990873
891511
1116132
818188
985264
964621
1086315
837025
1127515
1033090
1184580
930336
765625
902975
963623
838723
966309
1101606
833722
1130724
1037502
1066323
1026828
983121
966653
988028
813714
867652
844529
945823
1127483
942656
1125468
985743
1007722
809005
920612
1089101
1114473
1039041
1067361
954505
950109
1008200
893645
853783
894029
793122
986031
943183
897500
945949
916226
841524
1095083
835528
923238
990248
934302
1076918
834995
869252
913694
830509
794168
1016791
824818
858637
805195
999094
875590
959840
922803
823526
1019537
1008779
1188952
885005
960765
972562
996657
1023849
867115
992423
845897
928980
867832
857481
850816
961736
806729
1103675
892078
1033831
996408
842569
945277
1083045
965436
898945
910307
990733
915230
896346
1070158
934157
913312
677040
725707
751399
685662
741015
742494
715517
854132
954431
997810
794212
980758
990178
748264
981254
910330
883625
853945
1018317
903943
893171
829996
873945
1024736
819828
902545
899590
969784
950434
1121974
915235
905112
977330
800462
969069
729957
729226
748702
665898
589554
715939
648581
689104
687820
954559
1057355
1037135
889621
866490
1050022
957149
955883
792103
783893
873611
1005465
969989
913057
892274
950050
914688
989900
989004
880669
1067965
875804
1006861
912240
1029732
800093
918064
921946
1020619
1024005
763029
971893
962711
774467
938966
901768
1019745
1008095
1002577
905677
907270
968829
1076914
895070
945161
868085
1055004
854674
952823
902672
855812
1016276
969858
784080
905983
993849
891076
1022349
812728
875236
797930
849865
1018214
851592
925693
785444
871686
737127
970025
984685
982080
893481
752509
941056
856678
844253
908702
1028224
944101
760625
838757
893606
1012749
940353
918936
750627
853447
995025
831123
836296
803296
948226
826427
934903
873388
751077
934682
863612
942254
767096
907470
894330
945217
796920
764118
967370
748818
852337
960160
914751
768239
996849
758618
833363
1003363
795011
917962
927025
974659
872425
837624
971647
755056
942801
1024829
960780
585668
806961
1036905
780853
859405
929477
869323
992649
1006642
904363
862626
789358
774351
812077
966373
981176
884537
852613
857904
763327
824073
955994
810511
804043
905681
904700
830477
997271
824390
769774
951746
893213
806747
841828
799686
862914
929916
918078
869555
903883
987533
955293
600689
602572
737544
661238
839372
898077
862428
742718
827093
928850
927918
